Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
0,0.000000,-0.012914,0.026096,0.145543,-0.005981,0.026135,0.030286,0.020379,0.027182,0.087135
1,0.008333,-0.012912,0.026096,0.145552,-0.005981,0.026139,0.030289,0.020378,0.027184,0.087133
2,0.016667,-0.012912,0.026096,0.145548,-0.005982,0.026137,0.030291,0.020373,0.027188,0.087131
3,0.025000,-0.012917,0.026094,0.145550,-0.005979,0.026140,0.030288,0.020369,0.027190,0.087133
4,0.033333,-0.012911,0.026094,0.145543,-0.005982,0.026140,0.030291,0.020373,0.027183,0.087135
5,0.041667,-0.012916,0.026095,0.145548,-0.005980,0.026136,0.030292,0.020376,0.027189,0.087133
6,0.050000,-0.012917,0.026105,0.145541,-0.005982,0.026138,0.030292,0.020374,0.027187,0.087138
7,0.058333,-0.012917,0.026104,0.145542,-0.005981,0.026138,0.030293,0.020374,0.027188,0.087140
8,0.066667,-0.012919,0.026098,0.145543,-0.005982,0.026137,0.030294,0.020371,0.027182,0.087132
9,0.075000,-0.012913,0.026104,0.145544,-0.005982,0.026142,0.030295,0.020370,0.027187,0.087135
10,0.083333,-0.012920,0.026100,0.145535,-0.005982,0.026140,0.030296,0.020359,0.027185,0.087133
11,0.091667,-0.012918,0.026105,0.145537,-0.005987,0.026140,0.030297,0.020363,0.027188,0.087133
12,0.100000,-0.012917,0.026095,0.145539,-0.005988,0.026138,0.030299,0.020360,0.027191,0.087135
13,0.108333,-0.012918,0.026100,0.145538,-0.005985,0.026137,0.030299,0.020363,0.027180,0.087136
14,0.116667,-0.012920,0.026098,0.145542,-0.005983,0.026137,0.030300,0.020363,0.027186,0.087135
15,0.125000,-0.012922,0.026106,0.145530,-0.005984,0.026135,0.030302,0.020358,0.027191,0.087132
16,0.133333,-0.012918,0.026096,0.145542,-0.005986,0.026136,0.030303,0.020358,0.027182,0.087134
17,0.141667,-0.012923,0.026104,0.145533,-0.005984,0.026138,0.030307,0.020359,0.027184,0.087137
18,0.150000,-0.012921,0.026096,0.145535,-0.005987,0.026141,0.030303,0.020356,0.027185,0.087133
19,0.158333,-0.012919,0.026109,0.145534,-0.005984,0.026141,0.030306,0.020350,0.027191,0.087134
20,0.166667,-0.012925,0.026111,0.145524,-0.005984,0.026139,0.030308,0.020350,0.027189,0.087130
21,0.175000,-0.012929,0.026102,0.145529,-0.005990,0.026137,0.030308,0.020354,0.027186,0.087132
22,0.183333,-0.012926,0.026094,0.145535,-0.005987,0.026134,0.030308,0.020352,0.027186,0.087134
23,0.191667,-0.012929,0.026104,0.145523,-0.005987,0.026139,0.030305,0.020345,0.027194,0.087129
24,0.200000,-0.012925,0.026099,0.145530,-0.005990,0.026135,0.030310,0.020342,0.027191,0.087131
25,0.208333,-0.012926,0.026099,0.145532,-0.005991,0.026135,0.030307,0.020347,0.027189,0.087135
26,0.216667,-0.012926,0.026101,0.145524,-0.005987,0.026135,0.030314,0.020345,0.027187,0.087137
27,0.225000,-0.012930,0.026105,0.145526,-0.005989,0.026132,0.030312,0.020342,0.027192,0.087133
28,0.233333,-0.012928,0.026108,0.145524,-0.005989,0.026137,0.030312,0.020345,0.027191,0.087135
29,0.241667,-0.012931,0.026102,0.145520,-0.005988,0.026138,0.030313,0.020339,0.027181,0.087136
30,0.250000,-0.012930,0.026103,0.145522,-0.005989,0.026140,0.030314,0.020343,0.027184,0.087137
31,0.258333,-0.012932,0.026107,0.145518,-0.005993,0.026137,0.030315,0.020335,0.027186,0.087132
32,0.266667,-0.012930,0.026104,0.145519,-0.005989,0.026139,0.030314,0.020333,0.027184,0.087129
33,0.275000,-0.012932,0.026108,0.145513,-0.005990,0.026136,0.030317,0.020332,0.027185,0.087133
34,0.283333,-0.012937,0.026103,0.145509,-0.005996,0.026142,0.030317,0.020334,0.027193,0.087136
35,0.291667,-0.012936,0.026102,0.145515,-0.005998,0.026138,0.030319,0.020335,0.027181,0.087135
36,0.300000,-0.012932,0.026106,0.145515,-0.005993,0.026139,0.030322,0.020332,0.027188,0.087134
37,0.308333,-0.012934,0.026104,0.145513,-0.005993,0.026142,0.030323,0.020331,0.027192,0.087130
38,0.316667,-0.012934,0.026098,0.145520,-0.005996,0.026139,0.030327,0.020327,0.027197,0.087132
